,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,date_
1380,Guernsey,0,2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-21
1381,Guernsey,0,2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-22
1382,Guernsey,0,2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-23
1383,Guernsey,GGY,2021-01-24,6673.0,6151.0,522.0,0.0,0.0,9.95,9.17,0.78,0.0,2021-01-24
1384,Guernsey,GGY,2021-01-25,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-01-25
1385,Guernsey,GGY,2021-01-26,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-01-26
1386,Guernsey,GGY,2021-01-27,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-01-27
1387,Guernsey,GGY,2021-01-28,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-01-28
1388,Guernsey,GGY,2021-01-29,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-01-29
1389,Guernsey,GGY,2021-01-30,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-01-30
1390,Guernsey,GGY,2021-01-31,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-01-31
1391,Guernsey,GGY,2021-02-01,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-02-01
1392,Guernsey,GGY,2021-02-02,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-02-02
1393,Guernsey,GGY,2021-02-03,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-02-03
1394,Guernsey,GGY,2021-02-04,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-02-04
1395,Guernsey,GGY,2021-02-05,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-02-05
1396,Guernsey,GGY,2021-02-06,6673.0,6151.0,522.0,0.0,604.0,9.95,9.17,0.78,9008.0,2021-02-06
1397,Guernsey,GGY,2021-02-07,15135.0,12045.0,3090.0,0.0,604.0,22.57,17.96,4.61,9008.0,2021-02-07
1398,Guernsey,GGY,2021-02-08,15135.0,12045.0,3090.0,0.0,603.0,22.57,17.96,4.61,8993.0,2021-02-08
1399,Guernsey,GGY,2021-02-09,15135.0,12045.0,3090.0,0.0,601.0,22.57,17.96,4.61,8963.0,2021-02-09
1400,Guernsey,GGY,2021-02-10,15135.0,12045.0,3090.0,0.0,599.0,22.57,17.96,4.61,8933.0,2021-02-10
1401,Guernsey,GGY,2021-02-11,15135.0,12045.0,3090.0,0.0,598.0,22.57,17.96,4.61,8918.0,2021-02-11
1402,Guernsey,GGY,2021-02-12,15135.0,12045.0,3090.0,0.0,596.0,22.57,17.96,4.61,8889.0,2021-02-12
1403,Guernsey,GGY,2021-02-13,15135.0,12045.0,3090.0,0.0,594.0,22.57,17.96,4.61,8859.0,2021-02-13
1404,Guernsey,GGY,2021-02-14,19284.0,13950.0,5334.0,0.0,593.0,28.76,20.8,7.96,8844.0,2021-02-14
1405,Guernsey,GGY,2021-02-15,19284.0,13950.0,5334.0,0.0,520.0,28.76,20.8,7.96,7755.0,2021-02-15
1406,Guernsey,GGY,2021-02-16,19284.0,13950.0,5334.0,0.0,448.0,28.76,20.8,7.96,6681.0,2021-02-16
1407,Guernsey,GGY,2021-02-17,19284.0,13950.0,5334.0,0.0,375.0,28.76,20.8,7.96,5593.0,2021-02-17
1408,Guernsey,GGY,2021-02-18,19284.0,13950.0,5334.0,0.0,302.0,28.76,20.8,7.96,4504.0,2021-02-18
1409,Guernsey,GGY,2021-02-19,19284.0,13950.0,5334.0,0.0,230.0,28.76,20.8,7.96,3430.0,2021-02-19
1410,Guernsey,GGY,2021-02-20,19284.0,13950.0,5334.0,0.0,157.0,28.76,20.8,7.96,2341.0,2021-02-20
1411,Guernsey,GGY,2021-02-21,19284.0,13950.0,5334.0,0.0,85.0,28.76,20.8,7.96,1268.0,2021-02-21
1412,Guernsey,GGY,2021-02-22,19284.0,13950.0,5334.0,0.0,85.0,28.76,20.8,7.96,1268.0,2021-02-22
1413,Guernsey,GGY,2021-02-23,20047.0,13950.0,5334.0,0.0,85.0,29.9,20.8,7.96,1268.0,2021-02-23
1414,Guernsey,GGY,2021-02-24,20047.0,13950.0,5334.0,0.0,113.0,29.9,20.8,7.96,1685.0,2021-02-24
1415,Guernsey,GGY,2021-02-25,20047.0,13950.0,5334.0,0.0,142.0,29.9,20.8,7.96,2118.0,2021-02-25
1416,Guernsey,GGY,2021-02-26,20047.0,13950.0,5334.0,0.0,170.0,29.9,20.8,7.96,2535.0,2021-02-26
1417,Guernsey,GGY,2021-02-27,20047.0,13950.0,5334.0,0.0,199.0,29.9,20.8,7.96,2968.0,2021-02-27
1418,Guernsey,GGY,2021-02-28,20047.0,13950.0,5334.0,0.0,228.0,29.9,20.8,7.96,3400.0,2021-02-28
1419,Guernsey,GGY,2021-03-01,20047.0,13950.0,5334.0,0.0,256.0,29.9,20.8,7.96,3818.0,2021-03-01
1420,Guernsey,GGY,2021-03-02,22040.0,13950.0,5334.0,0.0,285.0,32.87,20.8,7.96,4250.0,2021-03-02
1421,Guernsey,GGY,2021-03-03,22040.0,13950.0,5334.0,0.0,349.0,32.87,20.8,7.96,5205.0,2021-03-03
1422,Guernsey,GGY,2021-03-04,22040.0,13950.0,5334.0,0.0,413.0,32.87,20.8,7.96,6159.0,2021-03-04
1423,Guernsey,GGY,2021-03-05,22040.0,13950.0,5334.0,0.0,477.0,32.87,20.8,7.96,7114.0,2021-03-05
1424,Guernsey,GGY,2021-03-06,22040.0,13950.0,5334.0,0.0,542.0,32.87,20.8,7.96,8083.0,2021-03-06
1425,Guernsey,GGY,2021-03-07,22040.0,13950.0,5334.0,0.0,606.0,32.87,20.8,7.96,9038.0,2021-03-07
1426,Guernsey,GGY,2021-03-08,22040.0,13950.0,5334.0,0.0,670.0,32.87,20.8,7.96,9992.0,2021-03-08
1427,Guernsey,GGY,2021-03-09,22040.0,13950.0,5334.0,0.0,734.0,32.87,20.8,7.96,10947.0,2021-03-09
1428,Guernsey,GGY,2021-03-10,22040.0,13950.0,5334.0,0.0,734.0,32.87,20.8,7.96,10947.0,2021-03-10
1429,Guernsey,GGY,2021-03-11,22040.0,13950.0,5334.0,0.0,734.0,32.87,20.8,7.96,10947.0,2021-03-11
1430,Guernsey,GGY,2021-03-12,29383.0,21500.0,7883.0,0.0,734.0,43.82,32.06,11.76,10947.0,2021-03-12
1431,Guernsey,GGY,2021-03-13,29383.0,21500.0,7883.0,0.0,663.0,43.82,32.06,11.76,9888.0,2021-03-13
1432,Guernsey,GGY,2021-03-14,29383.0,21500.0,7883.0,0.0,592.0,43.82,32.06,11.76,8829.0,2021-03-14
1433,Guernsey,GGY,2021-03-15,29383.0,21500.0,7883.0,0.0,521.0,43.82,32.06,11.76,7770.0,2021-03-15
1434,Guernsey,GGY,2021-03-16,29383.0,21500.0,7883.0,0.0,450.0,43.82,32.06,11.76,6711.0,2021-03-16
1435,Guernsey,GGY,2021-03-17,29383.0,21500.0,7883.0,0.0,379.0,43.82,32.06,11.76,5652.0,2021-03-17
1436,Guernsey,GGY,2021-03-18,29383.0,21500.0,7883.0,0.0,307.0,43.82,32.06,11.76,4579.0,2021-03-18
1437,Guernsey,GGY,2021-03-19,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-19
1438,Guernsey,GGY,2021-03-20,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-20
1439,Guernsey,GGY,2021-03-21,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-21
1440,Guernsey,GGY,2021-03-22,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-22
1441,Guernsey,GGY,2021-03-23,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-23
1442,Guernsey,GGY,2021-03-24,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-24
1443,Guernsey,GGY,2021-03-25,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-25
1444,Guernsey,GGY,2021-03-26,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-26
1445,Guernsey,GGY,2021-03-27,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-27
1446,Guernsey,GGY,2021-03-28,29383.0,21500.0,7883.0,0.0,236.0,43.82,32.06,11.76,3520.0,2021-03-28
1447,Guernsey,GGY,2021-03-29,33400.0,25746.0,7654.0,0.0,236.0,49.81,38.4,11.42,3520.0,2021-03-29
1448,Guernsey,GGY,2021-03-30,33400.0,25746.0,7654.0,0.0,273.0,49.81,38.4,11.42,4071.0,2021-03-30
1449,Guernsey,GGY,2021-03-31,33400.0,25746.0,7654.0,0.0,309.0,49.81,38.4,11.42,4608.0,2021-03-31
1450,Guernsey,GGY,2021-04-01,33400.0,25746.0,7654.0,0.0,346.0,49.81,38.4,11.42,5160.0,2021-04-01
1451,Guernsey,GGY,2021-04-02,33400.0,25746.0,7654.0,0.0,382.0,49.81,38.4,11.42,5697.0,2021-04-02
1452,Guernsey,GGY,2021-04-03,33400.0,25746.0,7654.0,0.0,419.0,49.81,38.4,11.42,6249.0,2021-04-03
1453,Guernsey,GGY,2021-04-04,33400.0,25746.0,7654.0,0.0,456.0,49.81,38.4,11.42,6801.0,2021-04-04
1454,Guernsey,GGY,2021-04-05,33400.0,25746.0,7654.0,0.0,492.0,49.81,38.4,11.42,7338.0,2021-04-05
1455,Guernsey,GGY,2021-04-06,33400.0,25746.0,7654.0,0.0,492.0,49.81,38.4,11.42,7338.0,2021-04-06
1456,Guernsey,GGY,2021-04-07,37829.0,29575.0,8254.0,0.0,492.0,56.42,44.11,12.31,7338.0,2021-04-07
1457,Guernsey,GGY,2021-04-08,37829.0,29575.0,8254.0,0.0,492.0,56.42,44.11,12.31,7338.0,2021-04-08
1458,Guernsey,GGY,2021-04-09,37829.0,29575.0,8254.0,0.0,492.0,56.42,44.11,12.31,7338.0,2021-04-09
1459,Guernsey,GGY,2021-04-10,37829.0,29575.0,8254.0,0.0,492.0,56.42,44.11,12.31,7338.0,2021-04-10
1460,Guernsey,GGY,2021-04-11,37829.0,29575.0,8254.0,0.0,492.0,56.42,44.11,12.31,7338.0,2021-04-11
1461,Guernsey,GGY,2021-04-12,37829.0,29575.0,8254.0,0.0,492.0,56.42,44.11,12.31,7338.0,2021-04-12
1462,Guernsey,GGY,2021-04-13,37829.0,29575.0,8254.0,0.0,492.0,56.42,44.11,12.31,7338.0,2021-04-13
1463,Guernsey,GGY,2021-04-14,37829.0,29575.0,8254.0,0.0,492.0,56.42,44.11,12.31,7338.0,2021-04-14
1464,Italy,0,2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-14
1465,Italy,0,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-15
1466,Italy,0,2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-16
1467,Italy,0,2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-17
1468,Italy,0,2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-18
1469,Italy,0,2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-19
1470,Italy,0,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-20
1471,Italy,0,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-21
1472,Italy,0,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-22
1473,Italy,0,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-23
1474,Italy,0,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-24
1475,Italy,0,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-25
1476,Italy,0,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-26
1477,Italy,ITA,2020-12-27,7153.0,7153.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,2020-12-27
1478,Italy,ITA,2020-12-28,8574.0,8574.0,0.0,1421.0,1421.0,0.01,0.01,0.0,24.0,2020-12-28
1479,Italy,ITA,2020-12-29,9579.0,9579.0,0.0,1005.0,1213.0,0.02,0.02,0.0,20.0,2020-12-29
1480,Italy,ITA,2020-12-30,14305.0,14305.0,0.0,4726.0,2384.0,0.02,0.02,0.0,39.0,2020-12-30
1481,Italy,ITA,2020-12-31,39779.0,39779.0,0.0,25474.0,8156.0,0.07,0.07,0.0,135.0,2020-12-31
1482,Italy,ITA,2021-01-01,50833.0,50833.0,0.0,11054.0,8736.0,0.08,0.08,0.0,144.0,2021-01-01
1483,Italy,ITA,2021-01-02,89339.0,89339.0,0.0,38506.0,13698.0,0.15,0.15,0.0,227.0,2021-01-02
1484,Italy,ITA,2021-01-03,124496.0,124496.0,0.0,35157.0,16763.0,0.21,0.21,0.0,277.0,2021-01-03
1485,Italy,ITA,2021-01-04,193132.0,193132.0,0.0,68636.0,26365.0,0.32,0.32,0.0,436.0,2021-01-04
1486,Italy,ITA,2021-01-05,272671.0,272671.0,0.0,79539.0,37585.0,0.45,0.45,0.0,622.0,2021-01-05
1487,Italy,ITA,2021-01-06,337848.0,337848.0,0.0,65177.0,46220.0,0.56,0.56,0.0,764.0,2021-01-06
1488,Italy,ITA,2021-01-07,430074.0,430074.0,0.0,92226.0,55756.0,0.71,0.71,0.0,922.0,2021-01-07
1489,Italy,ITA,2021-01-08,525573.0,525573.0,0.0,95499.0,67820.0,0.87,0.87,0.0,1122.0,2021-01-08
1490,Italy,ITA,2021-01-09,612441.0,612441.0,0.0,86868.0,74729.0,1.01,1.01,0.0,1236.0,2021-01-09
1491,Italy,ITA,2021-01-10,672769.0,672769.0,0.0,60328.0,78325.0,1.11,1.11,0.0,1295.0,2021-01-10
1492,Italy,ITA,2021-01-11,753673.0,753673.0,0.0,80904.0,80077.0,1.25,1.25,0.0,1324.0,2021-01-11
1493,Italy,ITA,2021-01-12,835507.0,835507.0,0.0,81834.0,80405.0,1.38,1.38,0.0,1330.0,2021-01-12
1494,Italy,ITA,2021-01-13,929829.0,929829.0,0.0,94322.0,84569.0,1.54,1.54,0.0,1399.0,2021-01-13
1495,Italy,ITA,2021-01-14,1023250.0,1023250.0,0.0,93421.0,84739.0,1.69,1.69,0.0,1402.0,2021-01-14
1496,Italy,ITA,2021-01-15,1112447.0,1112447.0,0.0,89197.0,83839.0,1.84,1.84,0.0,1387.0,2021-01-15
1497,Italy,ITA,2021-01-16,1177103.0,1177103.0,0.0,64656.0,80666.0,1.95,1.95,0.0,1334.0,2021-01-16
1498,Italy,ITA,2021-01-17,1213845.0,1210939.0,2906.0,36742.0,77297.0,2.01,2.0,0.0,1278.0,2021-01-17
1499,Italy,ITA,2021-01-18,1257198.0,1249363.0,7835.0,43353.0,71932.0,2.08,2.07,0.01,1190.0,2021-01-18
1500,Italy,ITA,2021-01-19,1289624.0,1280093.0,9531.0,32426.0,64874.0,2.13,2.12,0.02,1073.0,2021-01-19
1501,Italy,ITA,2021-01-20,1319821.0,1305785.0,14036.0,30197.0,55713.0,2.18,2.16,0.02,921.0,2021-01-20
1502,Italy,ITA,2021-01-21,1354978.0,1321366.0,33612.0,35157.0,47390.0,2.24,2.19,0.06,784.0,2021-01-21
1503,Italy,ITA,2021-01-22,1381131.0,1333566.0,47565.0,26153.0,38383.0,2.28,2.21,0.08,635.0,2021-01-22
1504,Italy,ITA,2021-01-23,1419530.0,1339235.0,80295.0,38399.0,34632.0,2.35,2.22,0.13,573.0,2021-01-23
1505,Italy,ITA,2021-01-24,1453173.0,1342265.0,110908.0,33643.0,34190.0,2.4,2.22,0.18,565.0,2021-01-24
1506,Italy,ITA,2021-01-25,1521844.0,1346753.0,175091.0,68671.0,37807.0,2.52,2.23,0.29,625.0,2021-01-25
1507,Italy,ITA,2021-01-26,1601665.0,1350789.0,250876.0,79821.0,44577.0,2.65,2.23,0.41,737.0,2021-01-26
1508,Italy,ITA,2021-01-27,1672173.0,1356671.0,315502.0,70508.0,50336.0,2.77,2.24,0.52,833.0,2021-01-27
1509,Italy,ITA,2021-01-28,1765352.0,1361187.0,404165.0,93179.0,58625.0,2.92,2.25,0.67,970.0,2021-01-28
1510,Italy,ITA,2021-01-29,1862738.0,1365731.0,497007.0,97386.0,68801.0,3.08,2.26,0.82,1138.0,2021-01-29
1511,Italy,ITA,2021-01-30,1952645.0,1369718.0,582927.0,89907.0,76159.0,3.23,2.27,0.96,1260.0,2021-01-30
1512,Italy,ITA,2021-01-31,2012014.0,1372189.0,639825.0,59369.0,79834.0,3.33,2.27,1.06,1320.0,2021-01-31
1513,Italy,ITA,2021-02-01,2097487.0,1376524.0,720963.0,85473.0,82235.0,3.47,2.28,1.19,1360.0,2021-02-01
1514,Italy,ITA,2021-02-02,2185179.0,1382805.0,802374.0,87692.0,83359.0,3.61,2.29,1.33,1379.0,2021-02-02
1515,Italy,ITA,2021-02-03,2284425.0,1391992.0,892433.0,99246.0,87465.0,3.78,2.3,1.48,1447.0,2021-02-03
1516,Italy,ITA,2021-02-04,2391208.0,1405282.0,985926.0,106783.0,89408.0,3.95,2.32,1.63,1479.0,2021-02-04
1517,Italy,ITA,2021-02-05,2497691.0,1423098.0,1074593.0,106483.0,90708.0,4.13,2.35,1.78,1500.0,2021-02-05
1518,Italy,ITA,2021-02-06,2574298.0,1437742.0,1136556.0,76607.0,88808.0,4.26,2.38,1.88,1469.0,2021-02-06
1519,Italy,ITA,2021-02-07,2615758.0,1446902.0,1168856.0,41460.0,86249.0,4.33,2.39,1.93,1427.0,2021-02-07
1520,Italy,ITA,2021-02-08,2681913.0,1473709.0,1208204.0,66155.0,83489.0,4.44,2.44,2.0,1381.0,2021-02-08
1521,Italy,ITA,2021-02-09,2748111.0,1508280.0,1239831.0,66198.0,80419.0,4.55,2.49,2.05,1330.0,2021-02-09
1522,Italy,ITA,2021-02-10,2820258.0,1553202.0,1267056.0,72147.0,76548.0,4.66,2.57,2.1,1266.0,2021-02-10
1523,Italy,ITA,2021-02-11,2894437.0,1608417.0,1286020.0,74179.0,71890.0,4.79,2.66,2.13,1189.0,2021-02-11
1524,Italy,ITA,2021-02-12,2967604.0,1666875.0,1300729.0,73167.0,67130.0,4.91,2.76,2.15,1110.0,2021-02-12
1525,Italy,ITA,2021-02-13,3019906.0,1712833.0,1307073.0,52302.0,63658.0,4.99,2.83,2.16,1053.0,2021-02-13
1526,Italy,ITA,2021-02-14,3049105.0,1739696.0,1309409.0,29199.0,61907.0,5.04,2.88,2.17,1024.0,2021-02-14
1527,Italy,ITA,2021-02-15,3111471.0,1796464.0,1315007.0,62366.0,61365.0,5.15,2.97,2.17,1015.0,2021-02-15
1528,Italy,ITA,2021-02-16,3182167.0,1861411.0,1320756.0,70696.0,62008.0,5.26,3.08,2.18,1026.0,2021-02-16
1529,Italy,ITA,2021-02-17,3261724.0,1931949.0,1329775.0,79557.0,63067.0,5.39,3.2,2.2,1043.0,2021-02-17
1530,Italy,ITA,2021-02-18,3350936.0,2013634.0,1337302.0,89212.0,65214.0,5.54,3.33,2.21,1079.0,2021-02-18
1531,Italy,ITA,2021-02-19,3442877.0,2099530.0,1343347.0,91941.0,67896.0,5.69,3.47,2.22,1123.0,2021-02-19
1532,Italy,ITA,2021-02-20,3520449.0,2173105.0,1347344.0,77572.0,71506.0,5.82,3.59,2.23,1183.0,2021-02-20
1533,Italy,ITA,2021-02-21,3571188.0,2221809.0,1349379.0,50739.0,74583.0,5.91,3.67,2.23,1234.0,2021-02-21
1534,Italy,ITA,2021-02-22,3676400.0,2321797.0,1354603.0,105212.0,80704.0,6.08,3.84,2.24,1335.0,2021-02-22
1535,Italy,ITA,2021-02-23,3782615.0,2422883.0,1359732.0,106215.0,85778.0,6.26,4.01,2.25,1419.0,2021-02-23
1536,Italy,ITA,2021-02-24,3904457.0,2536831.0,1367626.0,121842.0,91819.0,6.46,4.2,2.26,1519.0,2021-02-24
1537,Italy,ITA,2021-02-25,4032550.0,2653052.0,1379498.0,128093.0,97373.0,6.67,4.39,2.28,1610.0,2021-02-25
1538,Italy,ITA,2021-02-26,4168352.0,2774237.0,1394115.0,135802.0,103639.0,6.89,4.59,2.31,1714.0,2021-02-26
1539,Italy,ITA,2021-02-27,4294521.0,2888673.0,1405848.0,126169.0,110582.0,7.1,4.78,2.33,1829.0,2021-02-27
1540,Italy,ITA,2021-02-28,4372468.0,2958483.0,1413985.0,77947.0,114469.0,7.23,4.89,2.34,1893.0,2021-02-28
1541,Italy,ITA,2021-03-01,4507213.0,3068902.0,1438311.0,134745.0,118688.0,7.45,5.08,2.38,1963.0,2021-03-01
1542,Italy,ITA,2021-03-02,4666994.0,3198218.0,1468776.0,159781.0,126340.0,7.72,5.29,2.43,2090.0,2021-03-02
1543,Italy,ITA,2021-03-03,4852174.0,3341661.0,1510513.0,185180.0,135388.0,8.03,5.53,2.5,2239.0,2021-03-03
1544,Italy,ITA,2021-03-04,5047267.0,3489773.0,1557494.0,195093.0,144960.0,8.35,5.77,2.58,2398.0,2021-03-04
1545,Italy,ITA,2021-03-05,5249754.0,3640394.0,1609360.0,202487.0,154486.0,8.68,6.02,2.66,2555.0,2021-03-05
1546,Italy,ITA,2021-03-06,5425587.0,3777351.0,1648236.0,175833.0,161581.0,8.97,6.25,2.73,2672.0,2021-03-06
1547,Italy,ITA,2021-03-07,5526306.0,3858044.0,1668262.0,100719.0,164834.0,9.14,6.38,2.76,2726.0,2021-03-07
1548,Italy,ITA,2021-03-08,5704220.0,3988632.0,1715588.0,177914.0,171001.0,9.43,6.6,2.84,2828.0,2021-03-08
1549,Italy,ITA,2021-03-09,5894869.0,4129952.0,1764917.0,190649.0,175411.0,9.75,6.83,2.92,2901.0,2021-03-09
1550,Italy,ITA,2021-03-10,6106032.0,4286436.0,1819596.0,211163.0,179123.0,10.1,7.09,3.01,2963.0,2021-03-10
1551,Italy,ITA,2021-03-11,6324662.0,4446014.0,1878648.0,218630.0,182485.0,10.46,7.35,3.11,3018.0,2021-03-11
1552,Italy,ITA,2021-03-12,6532775.0,4593430.0,1939345.0,208113.0,183289.0,10.8,7.6,3.21,3031.0,2021-03-12
1553,Italy,ITA,2021-03-13,6708089.0,4720501.0,1987588.0,175314.0,183215.0,11.09,7.81,3.29,3030.0,2021-03-13
1554,Italy,ITA,2021-03-14,6813346.0,4792647.0,2020699.0,105257.0,183863.0,11.27,7.93,3.34,3041.0,2021-03-14
1555,Italy,ITA,2021-03-15,6983624.0,4893078.0,2090546.0,170278.0,182772.0,11.55,8.09,3.46,3023.0,2021-03-15
1556,Italy,ITA,2021-03-16,7123293.0,4961022.0,2162271.0,139669.0,175489.0,11.78,8.21,3.58,2902.0,2021-03-16
1557,Italy,ITA,2021-03-17,7287902.0,5045378.0,2242524.0,164609.0,168839.0,12.05,8.34,3.71,2792.0,2021-03-17
1558,Italy,ITA,2021-03-18,7450436.0,5129024.0,2321412.0,162534.0,160825.0,12.32,8.48,3.84,2660.0,2021-03-18
1559,Italy,ITA,2021-03-19,7624579.0,5225158.0,2399421.0,174143.0,155972.0,12.61,8.64,3.97,2580.0,2021-03-19
1560,Italy,ITA,2021-03-20,7798258.0,5337045.0,2461213.0,173679.0,155738.0,12.9,8.83,4.07,2576.0,2021-03-20
1561,Italy,ITA,2021-03-21,7927509.0,5421119.0,2506390.0,129251.0,159166.0,13.11,8.97,4.15,2633.0,2021-03-21
1562,Italy,ITA,2021-03-22,8118366.0,5546904.0,2571462.0,190857.0,162106.0,13.43,9.17,4.25,2681.0,2021-03-22
1563,Italy,ITA,2021-03-23,8338665.0,5696665.0,2642000.0,220299.0,173625.0,13.79,9.42,4.37,2872.0,2021-03-23
1564,Italy,ITA,2021-03-24,8589087.0,5862246.0,2726841.0,250422.0,185884.0,14.21,9.7,4.51,3074.0,2021-03-24
1565,Italy,ITA,2021-03-25,8851080.0,6041832.0,2809248.0,261993.0,200092.0,14.64,9.99,4.65,3309.0,2021-03-25
1566,Italy,ITA,2021-03-26,9114760.0,6228361.0,2886399.0,263680.0,212883.0,15.08,10.3,4.77,3521.0,2021-03-26
1567,Italy,ITA,2021-03-27,9351923.0,6399261.0,2952662.0,237163.0,221952.0,15.47,10.58,4.88,3671.0,2021-03-27
1568,Italy,ITA,2021-03-28,9513155.0,6520250.0,2992905.0,161232.0,226521.0,15.73,10.78,4.95,3747.0,2021-03-28
1569,Italy,ITA,2021-03-29,9750851.0,6692224.0,3058627.0,237696.0,233212.0,16.13,11.07,5.06,3857.0,2021-03-29
1570,Italy,ITA,2021-03-30,10012630.0,6879250.0,3133380.0,261779.0,239138.0,16.56,11.38,5.18,3955.0,2021-03-30
1571,Italy,ITA,2021-03-31,10311156.0,7088003.0,3223153.0,298526.0,246010.0,17.05,11.72,5.33,4069.0,2021-03-31
1572,Italy,ITA,2021-04-01,10590590.0,7278636.0,3311954.0,279434.0,248501.0,17.52,12.04,5.48,4110.0,2021-04-01
1573,Italy,ITA,2021-04-02,10866377.0,7476851.0,3389526.0,275787.0,250231.0,17.97,12.37,5.61,4139.0,2021-04-02
1574,Italy,ITA,2021-04-03,11091131.0,7642088.0,3449043.0,224754.0,248458.0,18.34,12.64,5.7,4109.0,2021-04-03
1575,Italy,ITA,2021-04-04,11186844.0,7717559.0,3469285.0,95713.0,239098.0,18.5,12.76,5.74,3955.0,2021-04-04
1576,Italy,ITA,2021-04-05,11356284.0,7849526.0,3506758.0,169440.0,229348.0,18.78,12.98,5.8,3793.0,2021-04-05
1577,Italy,ITA,2021-04-06,11634201.0,8053560.0,3580641.0,277917.0,231653.0,19.24,13.32,5.92,3831.0,2021-04-06
1578,Italy,ITA,2021-04-07,11949341.0,8284176.0,3665165.0,315140.0,234026.0,19.76,13.7,6.06,3871.0,2021-04-07
1579,Italy,ITA,2021-04-08,12270562.0,8519643.0,3750919.0,321221.0,239996.0,20.29,14.09,6.2,3969.0,2021-04-08
1580,Italy,ITA,2021-04-09,12595075.0,8764268.0,3830807.0,324513.0,246957.0,20.83,14.5,6.34,4085.0,2021-04-09
1581,Italy,ITA,2021-04-10,12903300.0,9005556.0,3897744.0,308225.0,258881.0,21.34,14.89,6.45,4282.0,2021-04-10
1582,Italy,ITA,2021-04-11,13098994.0,9160417.0,3938577.0,195694.0,273164.0,21.66,15.15,6.51,4518.0,2021-04-11
1583,Italy,ITA,2021-04-12,13357801.0,9358672.0,3999129.0,258807.0,285931.0,22.09,15.48,6.61,4729.0,2021-04-12
1584,Italy,ITA,2021-04-13,13633899.0,9569927.0,4063972.0,276098.0,285671.0,22.55,15.83,6.72,4725.0,2021-04-13
1585,Italy,ITA,2021-04-14,13927650.0,9788805.0,4138845.0,293751.0,282616.0,23.04,16.19,6.85,4674.0,2021-04-14
